Time,Sol,Earth,Jupiter,Mars,Mercury,Neptune,Pluto,Saturn,Uranus,Venus
2439196.5,JPLE DATA NOT AVAILABLE,0.0169283612,0.0003703931997,0.006565996593,0.4735151408,0.001278321863,0.0005732982711,0.000397657186,0.000271628494,0.05546464305
2439197.5,JPLE DATA NOT AVAILABLE,0.01737931793,0.0003754184071,0.006697112185,0.4888468879,0.001336688227,0.0005795242322,0.0003929545033,0.0002710075561,0.05741534526
2439198.5,JPLE DATA NOT AVAILABLE,0.01783983105,0.0003812352299,0.006829657646,0.5039612769,0.001353444267,0.000580431986,0.0004000390314,0.000293901166,0.05941918435
2439199.5,JPLE DATA NOT AVAILABLE,0.01831037037,0.000386973089,0.006963956214,0.5188520364,0.001337489723,0.0005807526788,0.0004181730851,0.0002932354645,0.06147623087
2439200.5,JPLE DATA NOT AVAILABLE,0.01879139229,0.0003934547792,0.007099778478,0.5335143164,0.001395962443,0.0005895475336,0.0004125318999,0.0002925647182,0.06358653008
2439201.5,JPLE DATA NOT AVAILABLE,0.01928377085,0.0003984092148,0.007237162232,0.547949459,0.001412597664,0.0005997110286,0.0004184863976,0.0002918819447,0.06575080936
2439202.5,JPLE DATA NOT AVAILABLE,0.01978748703,0.0004036245598,0.0073761455,0.5621584564,0.001429557328,0.000612185603,0.000424177333,0.0002911699161,0.06797053926
2439203.5,JPLE DATA NOT AVAILABLE,0.02030291269,0.0004087951373,0.007516788524,0.5761455683,0.001413466319,0.0006645679791,0.0004296099101,0.0002904544386,0.07024637847
2439204.5,JPLE DATA NOT AVAILABLE,0.02082990849,0.000413985463,0.00765913252,0.5899174458,0.001471857194,0.0006678217155,0.0004347875839,0.0002897287232,0.07257823076
2439205.5,JPLE DATA NOT AVAILABLE,0.02136925972,0.0004205698418,0.00780290107,0.6034796952,0.001488674917,0.0006718904954,0.0004509671411,0.0003105088782,0.07496669296
2439206.5,JPLE DATA NOT AVAILABLE,0.02192125441,0.0004267704746,0.007948790979,0.616840341,0.001472754488,0.0006304551377,0.0004434203427,0.0003328818682,0.07741321338
2439207.5,JPLE DATA NOT AVAILABLE,0.0224861446,0.0004332986432,0.008095859751,0.6300073892,0.001531251557,0.0006390329217,0.0004475875455,0.0003321410649,0.07991837002
2439208.5,JPLE DATA NOT AVAILABLE,0.02306305378,0.0004388641906,0.008245155994,0.6429889565,0.001547951818,0.0006572479785,0.0004514773172,0.0003314150996,0.08248100602
2439209.5,JPLE DATA NOT AVAILABLE,0.02365318734,0.0004446793374,0.008396045496,0.6557945453,0.00156494593,0.0007106537029,0.0004550724178,0.0003306804945,0.08510328923
2439210.5,JPLE DATA NOT AVAILABLE,0.02425609918,0.0004502008702,0.008548583928,0.6684328646,0.001548888417,0.0007156339758,0.0004697701309,0.0003299281847,0.08778573975
