Time,Earth,Jupiter,Mars,Mercury,Neptune,Pluto,Saturn,Uranus,Venus
2439126.5,1.41960815e-06,5.26430432e-07,3.394290221e-07,1.526582212e-05,2.645579616e-05,3.599006502e-06,8.365112725e-06,5.664671227e-08,2.598309085e-06
2439127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439128.5,1.137338889e-06,5.318740829e-07,5.208621635e-07,1.46690093e-05,2.645579644e-05,3.598984993e-06,8.36508441e-06,5.661873133e-08,2.760428757e-06
2439129.5,1.645168642e-06,2.13381737e-06,1.886733771e-06,2.998125278e-05,4.320748342e-07,6.181932988e-06,2.31730467e-05,1.69433357e-07,5.610786761e-06
2439130.5,5.389836035e-06,4.57843604e-06,3.385174371e-06,4.504329108e-05,5.92085682e-05,8.492844752e-07,2.912601815e-05,3.711161324e-07,8.737123334e-06
2439131.5,1.1409128e-05,2.742952239e-06,1.713910452e-06,5.970108308e-05,7.495124608e-05,1.360249565e-05,2.134994921e-05,4.679023992e-07,1.214074766e-05
2439132.5,1.821732701e-05,6.165069725e-06,4.027294466e-06,7.485691679e-05,5.933310353e-05,2.833483652e-05,3.794649828e-05,3.172947054e-05,1.465903026e-05
2439133.5,2.726014222e-05,4.851544769e-06,3.577204169e-06,8.941764324e-05,0.0001185126527,6.793718442e-05,4.210654168e-05,3.164937236e-05,1.762122701e-05
2439134.5,3.721323252e-05,5.369226329e-06,4.923938701e-06,0.0001037044919,0.0001325750714,6.752296049e-05,4.704081075e-05,3.155323567e-05,1.984749783e-05
2439135.5,4.797614381e-05,5.973940264e-06,4.174384358e-06,0.0001177833624,0.0001500685725,6.604722579e-05,5.006092717e-05,4.451700598e-05,2.268927016e-05
2439136.5,5.954194077e-05,6.340501588e-06,6.241473454e-06,0.000131690267,0.0001327967564,6.75714946e-05,5.303415971e-05,4.435405874e-05,2.623665699e-05
2439137.5,7.248096877e-05,7.315593022e-06,6.689988539e-06,0.0001449530106,0.0001913827264,7.424975585e-05,6.807236164e-05,4.417262398e-05,2.93645639e-05
2439138.5,8.489163198e-05,1.04585332e-05,5.79166768e-06,0.000157968034,0.0002073904407,8.490675564e-05,7.090014894e-05,4.397246508e-05,3.215608562e-05
2439139.5,9.802311487e-05,1.193944766e-05,6.335985739e-06,0.0001708249065,0.0001916447921,9.343330241e-05,8.508972766e-05,4.375335529e-05,3.483559199e-05
2439140.5,0.0001108699732,1.091857909e-05,8.461023983e-06,0.000182783414,0.0002505616604,9.529535392e-05,7.551961581e-05,4.351563222e-05,3.741658352e-05
2439141.5,0.0001232534849,1.162753823e-05,7.932056245e-06,0.0001949652751,0.0002657425926,9.306685491e-05,8.935687919e-05,4.325914592e-05,4.014459338e-05
2439142.5,0.0001357551379,1.044273694e-05,9.642936975e-06,0.000207253902,0.0002826372908,9.324411168e-05,9.05250152e-05,4.298377462e-05,4.306713684e-05
2439143.5,0.0001472996265,1.00251837e-05,9.310514111e-06,0.0002189700488,0.0002661391465,0.0001000797895,0.0001035051314,4.268948846e-05,4.523130829e-05
2439144.5,0.0001581136386,1.068823931e-05,9.575858595e-06,0.0002310280921,0.0003246689561,0.0001152804333,0.0001162529375,4.237580171e-05,4.798343335e-05
2439145.5,0.0001679891586,1.110413511e-05,1.07776428e-05,0.0002429982361,0.0003407811989,0.0001632239643,0.0001051331673,6.851779628e-05,5.129489298e-05
2439146.5,0.0001771224007,1.209934636e-05,1.083473366e-05,0.0002548626166,0.0003250950339,0.0001668645655,0.0001173607318,8.682229674e-05,5.340564028e-05
2439147.5,0.0001852459671,1.338967451e-05,1.23839911e-05,0.000267173383,0.0003839100661,0.0001664277872,0.0001167092755,8.64533259e-05,5.637109287e-05
2439148.5,0.0001924379678,1.315029199e-05,1.343099595e-05,0.0002801952783,0.0003995098349,0.0001659045581,0.0001282245126,8.606581964e-05,5.95149973e-05
2439149.5,0.0001985194374,1.771880117e-05,1.200437933e-05,0.0002943190633,0.0004162441208,0.0001671547445,0.0001394796052,8.565956732e-05,6.187283285e-05
2439150.5,0.0002037409529,1.682646324e-05,1.302295736e-05,0.0003096436997,0.000400057944,0.0001763775011,0.0001383507824,8.523499419e-05,6.470325693e-05
2439151.5,0.0002079524357,1.757944631e-05,1.444115021e-05,0.0003259436944,0.0004586091319,0.0001877402008,0.0001489170428,8.479184538e-05,6.71256464e-05
2439152.5,0.0002113544277,1.818203752e-05,1.430635296e-05,0.0003442016774,0.0004748300588,0.0001950184813,0.0001592146576,8.433045072e-05,7.03906368e-05
2439153.5,0.0002142054357,1.893140179e-05,1.52454797e-05,0.0003645260597,0.000491990684,0.0002381487682,0.0001580910372,8.385083817e-05,7.274821588e-05
2439154.5,0.0002165395615,1.901216672e-05,1.525797209e-05,0.0003870393597,0.000518022998,0.0002369031173,0.0001678611976,8.33528857e-05,7.61579647e-05
2439155.5,0.0002186872481,1.916115087e-05,1.674286621e-05,0.0004121272633,0.0005338674123,0.0001954078961,0.0001646887034,0.0001079052762,7.911928918e-05
2439156.5,0.0002210352274,1.891336877e-05,1.572482116e-05,0.0004402998978,0.0005505561843,0.0002040016299,0.0001737319962,0.0001073905765,8.182381926e-05
2439157.5,0.000223987614,2.250279751e-05,1.69048228e-05,0.0004716050395,0.0005345666703,0.000257447677,0.0001824256472,0.0001068585106,8.526231839e-05
2439158.5,0.0002279112894,2.276775824e-05,1.83279956e-05,0.000506399237,0.0005931767455,0.0002670353003,0.000190768906,0.0001063092691,8.874926979e-05
2439159.5,0.0002335423346,2.247123776e-05,1.806788373e-05,0.0005449708474,0.0006095112597,0.0002708124561,0.0001987657416,0.0001257184566,9.179812518e-05
2439160.5,0.0002406969591,2.278470102e-05,1.863454947e-05,0.0005874004326,0.0006265824092,0.000270263703,0.0002064275232,0.0001251113593,9.532010177e-05
2439161.5,0.0002503983807,2.278104927e-05,2.029752937e-05,0.0006340307009,0.0006527898535,0.0002709828853,0.0002137683082,0.000124486369,9.876925664e-05
2439162.5,0.000262280838,2.30393689e-05,1.880758328e-05,0.0006851001627,0.0006688097221,0.0002752912839,0.0002099534532,0.0001238436175,0.0001023613345
2439163.5,0.0002760544277,2.26214107e-05,2.125153992e-05,0.0007404913442,0.0006855131059,0.0002861902051,0.0002166474159,0.0001231828946,0.0001061829088
2439164.5,0.0002915182948,2.282983176e-05,2.119410268e-05,0.0008008516729,0.0006696849187,0.0002976360294,0.0002230467201,0.0001469492734,0.0001103669478
2439165.5,0.0003083742275,2.724369152e-05,2.124932055e-05,0.0008657988612,0.0007283689142,0.0003462824177,0.0002291558157,0.000146267676,0.0001145291623
2439166.5,0.0003260851453,2.820730225e-05,2.150137944e-05,0.0009356055303,0.0007448076926,0.0003469572072,0.000234974579,0.0001455685998,0.0001188616818
2439167.5,0.0003443593088,2.822821872e-05,2.23122152e-05,0.001010503143,0.0007618423954,0.0003466503082,0.000240498893,0.0001448522632,0.0001234205858
2439168.5,0.0003627291173,2.858838635e-05,2.391510092e-05,0.001090390145,0.0007881731589,0.0003074294329,0.0002457177223,0.0001441186608,0.0001283022672
2439169.5,0.0003807511763,2.919228524e-05,2.448289074e-05,0.001175722318,0.0008043482644,0.0003185734011,0.0002506279269,0.000143367977,0.0001332870119
2439170.5,0.0003982265134,2.873333312e-05,2.431577822e-05,0.00126583301,0.0008211066594,0.0003721000176,0.0002552191793,0.0001425999943,0.0001385814247
2439171.5,0.0004147969968,3.257053327e-05,2.357513782e-05,0.001360836323,0.000805418463,0.0003804762147,0.00025947642,0.0001418147382,0.0001440424567
2439172.5,0.0004301395027,3.226584948e-05,2.47490619e-05,0.00146070768,0.0008641708468,0.0003828929677,0.0002760766213,0.0001615641334,0.0001497878568
2439173.5,0.0004455107928,3.241859332e-05,2.560230678e-05,0.001514848115,0.0008806984616,0.0003821065789,0.0002795672484,0.0001848258639,0.0001556424763
2439174.5,0.0004585864805,3.249249011e-05,2.683453863e-05,0.001622883763,0.0008977308064,0.000383885105,0.0002827120602,0.0001839824358,0.0001619012443
2439175.5,0.0004713504575,3.247027619e-05,2.648097277e-05,0.001735228444,0.0009241715436,0.0003917918616,0.0002855220355,0.0001831217414,0.0001684342391
2439176.5,0.000482876089,3.246081908e-05,2.682676285e-05,0.001850688775,0.0009404986245,0.0004056631868,0.0003007773431,0.000182243966,0.0001752580398
2439177.5,0.0004938901964,3.174531785e-05,2.806095168e-05,0.001969401102,0.0009573293455,0.0004162056356,0.0003028521795,0.0001813494097,0.0001821326743
2439178.5,0.0005028724919,3.555817044e-05,2.858801751e-05,0.002090404178,0.0009417542748,0.0004210748371,0.0003046318322,0.0001804376245,0.0001896587628
2439179.5,0.0005118963243,3.525504869e-05,2.823928911e-05,0.002212081959,0.001000564203,0.0004208724345,0.0003061324046,0.000179508711,0.000197114759
2439180.5,0.0005196608795,3.554581037e-05,0.0002805982715,0.002334287061,0.001017179316,0.0004210190183,0.000320144453,0.0001785624104,0.0002048163546
2439181.5,0.0005276247391,3.639647293e-05,0.0002815765932,0.00245526669,0.001034245895,0.0004266783406,0.0003210107647,0.0002039334185,0.0002129297023
2439182.5,0.000535246633,3.637456077e-05,0.0002801691652,0.002573826678,0.001060795308,0.0004406001927,0.000332606512,0.0002029734407,0.0002215489954
2439183.5,0.0005426950658,4.167769936e-05,0.000281467542,0.002689122825,0.001077264612,0.0004947404622,0.0003454722876,0.000220405809,0.000230504145
2439184.5,0.0005509439599,4.07956404e-05,0.0002809089835,0.002799251219,0.001094164573,0.0005021438521,0.0003455611672,0.0002193862556,0.0002392718411
2439185.5,0.0005603038559,4.054942739e-05,0.0002811531267,0.002903227912,0.001078679891,0.0005038708875,0.0003578867779,0.0002183499126,0.0002486589478
2439186.5,0.0005702110286,4.035532079e-05,0.0002824622957,0.003000080584,0.001137552056,0.0005037018275,0.0003572859317,0.0002172966622,0.0002586370175
2439187.5,0.0005819022382,4.068025484e-05,0.0002827022015,0.003088672115,0.001154270028,0.0005072228194,0.0003563862214,0.0002162266705,0.000268566836
2439188.5,0.0005956462759,4.087655325e-05,0.000282059859,0.003167783989,0.001171399645,0.0005169021723,0.0003676662074,0.000215139572,0.0002782929304
2439189.5,0.0006117820549,4.512106655e-05,0.0002808301359,0.003237463399,0.001155798478,0.0005311773661,0.0003787096223,0.0002140359357,0.0002888841328
2439190.5,0.0006294300798,4.5291237e-05,0.000281662219,0.003297131859,0.001214638728,0.0005411262054,0.0003766240666,0.00023874636,0.0002996590696
2439191.5,0.0006486646282,4.43289601e-05,0.0002823934654,0.003346249162,0.001231602766,0.0005451995623,0.0003869751078,0.000237625931,0.0003111915642
2439192.5,0.0006704526546,4.385745031e-05,0.000283241115,0.003385624976,0.001216206241,0.0005453244143,0.000384163112,0.0002364893141,0.0003226934097
2439193.5,0.0006936845253,4.299225455e-05,0.0002820103141,0.003415021196,0.001275158931,0.0005471771412,0.0004045488383,0.0002353363671,0.0003340600215
2439194.5,0.0007169324077,4.313257062e-05,0.0002813666374,0.003434506981,0.001291991882,0.0005566699559,0.000401219833,0.0002531325686,0.000345864354
2439195.5,0.0007421596836,4.753890865e-05,0.0002815582511,0.003445547673,0.001309191618,0.0005686816408,0.0004101162124,0.000251925077,0.000358052634
2439196.5,0.0007668343349,4.759560982e-05,0.0002827937874,0.003448306096,0.001293701551,0.0005807445412,0.0004188040715,0.0002507007745,0.0003705268765
2439197.5,0.0007905712118,4.799104702e-05,0.0002828655489,0.003443145386,0.001352613147,0.0005876760133,0.000414514015,0.0002494605165,0.0003840017819
2439198.5,0.0008142987026,4.779613113e-05,0.0002820166691,0.003431249666,0.001369650638,0.0005891529121,0.0004226283699,0.0002736483644,0.0003968061149
2439199.5,0.000837659854,4.744861538e-05,0.0002828456664,0.003412504751,0.001354353841,0.0005900442354,0.0004412257772,0.0002723896415,0.0004096309425
2439200.5,0.0008605257013,5.164318618e-05,0.0002831873017,0.00338925497,0.001413397182,0.000596632926,0.0004361402752,0.000271114842,0.000423257616
2439201.5,0.0008814429528,5.184084639e-05,0.0002832275664,0.003360337367,0.001430337968,0.0006077062347,0.0004432281252,0.0002698243283,0.0004376549515
2439202.5,0.0009014661305,5.198630346e-05,0.0002831427152,0.003327693672,0.001447597565,0.0006211673543,0.0004500382278,0.0002685189158,0.0004519005805
2439203.5,0.0009203333926,5.22842831e-05,0.0002831919581,0.003291775601,0.001432199429,0.0006736145707,0.0004565469911,0.0002671976247,0.000465929062
2439204.5,0.0009391145723,5.261745472e-05,0.0002835502295,0.003251964125,0.001491187547,0.0006775452596,0.0004627334113,0.0002658608402,0.0004805952013
2439205.5,0.000956552642,5.654821582e-05,0.0002819805641,0.003210109166,0.001508316357,0.0006793081242,0.0004791723103,0.0002838783542,0.0004958928746
2439206.5,0.0009725642116,5.593295062e-05,0.0002835448913,0.003166169834,0.001493122981,0.0006393178736,0.0004719410345,0.0003076368112,0.0005108533208
2439207.5,0.0009870962044,5.501221824e-05,0.0002811313511,0.003120724746,0.00155224709,0.0006488532543,0.0004769381194,0.0003062459005,0.0005254414804
2439208.5,0.001002489804,5.489086533e-05,0.0002822305955,0.003074592043,0.001569276663,0.0006649390842,0.0004816179192,0.0003048380918,0.0005415841437
2439209.5,0.001016429933,5.46829907e-05,0.0002821236513,0.003027084946,0.001586591328,0.0007186699384,0.0004859912377,0.0003034148749,0.0005573755272
2439210.5,0.001030169613,5.493068856e-05,0.0002810539697,0.002978451798,0.001571286547,0.0007244700324,0.0005007580638,0.000301976761,0.0005727960142
2439211.5,0.001045043564,5.948100844e-05,0.000281572084,0.002930693476,0.001630364861,0.0007257934098,0.000504474588,0.0003005230874,0.0005888268799
2439212.5,0.001060019896,5.915732068e-05,0.0002814478356,0.002882942256,0.00164759188,0.0007279315374,0.0005079178403,0.0002990546576,0.0006055498586
2439213.5,0.0010752893,5.862966757e-05,0.0002808480118,0.002834993334,0.001632487056,0.000736890145,0.0005218442327,0.000297570998,0.0006220196567
2439214.5,0.001092330752,5.78457176e-05,0.0002823734832,0.002787856199,0.001649738014,0.0007491918774,0.0005246700065,0.0003225021813,0.000639248418
2439215.5,0.001110147425,5.811455399e-05,0.0002813188321,0.002742000754,0.001708782997,0.0007625046099,0.0005272198148,0.0003391749191,0.0006563231785
2439216.5,0.001130275233,6.295387937e-05,0.0002802480118,0.002696780976,0.001726166101,0.0007714320362,0.0005294798002,0.0003376399044,0.000673282954
2439217.5,0.001151678326,6.310075324e-05,0.0002793464284,0.002653481322,0.001710964858,0.0007747633463,0.0005421915753,0.0003360898949,0.0006901728928
2439218.5,0.001174588694,6.356964655e-05,0.0002812006893,0.002611576391,0.001770134794,0.0007770467284,0.0005437443804,0.0003345245796,0.00070818642
2439219.5,0.001200439897,6.377522587e-05,0.0002810595877,0.002571347244,0.00178744786,0.0007821097541,0.0005449629313,0.0003329443344,0.0007253293235
2439220.5,0.001228074704,6.351941098e-05,0.000279098124,0.002533553832,0.001772410195,0.000795750033,0.0005692233484,0.0003313490516,0.0007437579372
2439221.5,0.001256077295,6.713834535e-05,0.0002803272899,0.002497992214,0.001789729156,0.0008093232086,0.0005697147896,0.000355822591,0.0007614644496
2439222.5,0.001285824418,6.696670289e-05,0.0002799850858,0.002465073777,0.001848853892,0.0008203382166,0.0005698445961,0.0003542114001,0.0007786173317
2439223.5,0.001317194747,6.651657355e-05,0.0002782388535,0.002434276084,0.001833966528,0.0008255153756,0.0005696143573,0.0003525846967,0.000797488815
2439224.5,0.001347225479,6.657204262e-05,0.0002776196721,0.002407233833,0.001851222437,0.0008271654835,0.0005924157072,0.0003509421716,0.0008160669752
2439225.5,0.001377205706,6.660108297e-05,0.000278287815,0.002383012761,0.00186873326,0.0008320700554,0.0005915007519,0.0003678445146,0.0008344569882
2439226.5,0.001408354091,6.675316184e-05,0.0002779018038,0.002362197043,0.001927849678,0.000841080701,0.0005902661421,0.0003661538659,0.0008528243841
2439227.5,0.001437661182,7.015266744e-05,0.0002766148789,0.002345715208,0.001912873396,0.0008550770784,0.0005994365103,0.000364449412,0.0008713463101
2439228.5,0.001466461129,6.926230662e-05,0.0002769431658,0.002332152385,0.001930275047,0.0008703839392,0.0006102698451,0.0003627299647,0.0008901543642
2439229.5,0.001493136553,6.924054941e-05,0.0002766022586,0.002322985124,0.00198949153,0.0008778890805,0.0006188591559,0.0003868010505,0.0009083745162
2439230.5,0.001520489241,6.914394681e-05,0.0002756684892,0.002318659971,0.001974682572,0.0008803414982,0.0006164381898,0.0003850651392,0.0009272139238
2439231.5,0.001545504154,7.012922168e-05,0.0002766770916,0.002318432417,0.001992027752,0.0008827078635,0.0006264045464,0.0003833142118,0.0009458659596
2439232.5,0.001569557832,7.461952499e-05,0.0002749091716,0.002322453326,0.002009597287,0.0008914160101,0.0006340817993,0.0003815483023,0.0009655024263
2439233.5,0.00159261363,7.481260492e-05,0.0002752859242,0.002332491155,0.002068781524,0.0009040694178,0.0006307348966,0.0003797660307,0.0009841805446
2439234.5,0.00161600395,7.475518305e-05,0.0002754767538,0.002347065756,0.002053879316,0.0009212266394,0.000639710494,0.000377968408,0.001003200236
2439235.5,0.001636853022,7.448949659e-05,0.0002731824604,0.002366140156,0.002071377885,0.0009311774601,0.0006463786149,0.0003950477048,0.001021576215
2439236.5,0.001656597442,7.482017485e-05,0.0002733102763,0.002391288729,0.002089114639,0.0009353390894,0.0006545943069,0.0004187578057,0.001040689698
2439237.5,0.001676721176,7.419498574e-05,0.0002735192966,0.002422360013,0.002115931359,0.0009371723058,0.0006605581758,0.0004169110299,0.001059621945
2439238.5,0.001695841936,7.895625943e-05,0.0002714738866,0.002458131832,0.002133349669,0.0009424684076,0.0006679970326,0.0004150501748,0.001079774914
2439239.5,0.001715527609,7.937972977e-05,0.0002721277416,0.002499731926,0.00215098172,0.0009550605011,0.0006624757689,0.0004131754907,0.001097895002
2439240.5,0.001734459525,7.931330653e-05,0.0002706873522,0.002547413074,0.002178067452,0.0009698517737,0.0006799413829,0.0004112868111,0.001117598907
2439241.5,0.001754291996,7.853375518e-05,0.0002696013648,0.002600915724,0.002195429887,0.0009849990625,0.0006864297226,0.0004093820488,0.001136859843
2439242.5,0.001775249377,7.796109853e-05,0.0002690166693,0.002660818157,0.002213020413,0.000991526583,0.0006905548958,0.0004074630642,0.001155922897
2439243.5,0.001797600109,7.736841269e-05,0.0002689619231,0.002725939846,0.002230819025,0.0009938613064,0.0006963696052,0.0004319881972,0.001174973769
2439244.5,0.001821565545,8.164383285e-05,0.000269536291,0.002797576665,0.00225768404,0.00099750626,0.0006999806126,0.0004481128207,0.001193015142
2439245.5,0.001845932148,8.195529999e-05,0.0002683132658,0.002874776424,0.002275179727,0.001008205908,0.0007051549527,0.00044614591,0.001212734723
2439246.5,0.001873943387,8.205140474e-05,0.0002678005695,0.002958433558,0.002292892968,0.001022330784,0.0007208060715,0.0004441640435,0.001230823618
2439247.5,0.001902823818,8.257355564e-05,0.0002680509792,0.003048037292,0.002278034069,0.001039267706,0.0007128202822,0.000442169079,0.001249722696
2439248.5,0.001932727056,8.307651701e-05,0.0002667120403,0.003144377546,0.002337506262,0.00104848065,0.0007278810831,0.0004401593468,0.001268685644
2439249.5,0.001965318635,8.244635253e-05,0.0002662670576,0.003246855988,0.002355169518,0.00105230121,0.0007318421945,0.0004381334467,0.001287777199
2439250.5,0.001997633068,8.665896398e-05,0.0002642925136,0.003354886456,0.002340417367,0.001055133163,0.0007461957582,0.0004622876388,0.001306174193
2439251.5,0.002031247607,8.704757573e-05,0.0002632651458,0.003469804444,0.002399935823,0.001063690836,0.000736877165,0.0004602421543,0.001323936945
2439252.5,0.002066181454,8.789480794e-05,0.0002632194969,0.003590790735,0.002417526461,0.001076464868,0.000750537925,0.0004581826915,0.001342583484
2439253.5,0.002099285388,8.838439048e-05,0.0002641884844,0.003718034082,0.002435331058,0.001094150543,0.000753031476,0.0004744940388,0.001361157489
2439254.5,0.002133669643,8.830641881e-05,0.000261433894,0.003851230296,0.002420549248,0.001105999993,0.0007659102282,0.0004723916181,0.001378692106
2439255.5,0.002167732498,8.805580959e-05,0.0002621057406,0.003990552718,0.002480076027,0.001112104115,0.0007677027669,0.0004702770274,0.001397675205
2439256.5,0.002199841145,8.753029775e-05,0.000261530839,0.004135613292,0.002497802354,0.00111511614,0.0007798406823,0.0004681482254,0.001414885877
2439257.5,0.002231583466,9.18931372e-05,0.000259674212,0.004286788101,0.002483106339,0.001121671124,0.000780972281,0.0004919638161,0.001432813616
2439258.5,0.002262920792,9.1397736e-05,0.000258965755,0.004443448369,0.002500866824,0.001089706567,0.0007924311159,0.00048981406,0.00145047933
2439259.5,0.00229223347,9.188489306e-05,0.0002594169006,0.004604882187,0.002560389665,0.00110732363,0.0007929604438,0.0004876486962,0.001468115028
2439260.5,0.002319545183,9.226711373e-05,0.0002586775832,0.004771188143,0.002578274578,0.00116410922,0.0008038173575,0.0004854690606,0.001484724329
2439261.5,0.002346408896,9.218666033e-05,0.0002567735434,0.004880037706,0.002563547836,0.001173000652,0.0008037958092,0.0004832727242,0.001502923238
2439262.5,0.002372867875,9.211030401e-05,0.0002560286974,0.005054500564,0.002623121086,0.001178570838,0.0008140617049,0.0004997375397,0.001519203902
2439263.5,0.002397313885,9.191687296e-05,0.0002564894865,0.005230865212,0.002640923164,0.001139098767,0.0008240673895,0.0004975012207,0.001536233872
2439264.5,0.002419792582,9.613636309e-05,0.0002557677518,0.005409245211,0.002626300788,0.001148079173,0.0008231059499,0.0005209963075,0.001552946848
2439265.5,0.002441966787,9.706910563e-05,0.0002539178795,0.005586753084,0.00264415798,0.001164320385,0.0008324646446,0.0005187397312,0.001569597547
2439266.5,0.002463889552,9.727015936e-05,0.0002532759675,0.005763126894,0.002703749353,0.001180167866,0.0008308387849,0.00051646719,0.001585055302
2439267.5,0.002485687485,9.837903946e-05,0.0002515072993,0.005936759386,0.002689236958,0.001236481795,0.0008394772074,0.0005141804417,0.001601937693
2439268.5,0.002505906071,9.876457609e-05,0.0002509009305,0.00610595683,0.002707018805,0.001241851369,0.0008477932763,0.0005118794116,0.001616779271
2439269.5,0.002527923956,9.929546478e-05,0.0002514801924,0.006268109939,0.002724979389,0.001202080252,0.0008450084322,0.0005095622258,0.001632145288
2439270.5,0.002550368765,9.867302322e-05,0.0002485690177,0.0064217703,0.002752241969,0.001210533463,0.0008651521354,0.0005336832615,0.001648220627
2439271.5,0.002573459347,9.842267735e-05,0.0002491318367,0.006565465273,0.002770005101,0.001223353278,0.0008616870788,0.0005493736821,0.001662662115
2439272.5,0.002597472438,0.000103890193,0.0002485354946,0.006696894388,0.002787944862,0.001241751331,0.0008684411178,0.0005470102771,0.001678118605
2439273.5,0.002622662674,0.0001039046734,0.0002467347255,0.006814974031,0.002847586895,0.001255431411,0.0008749201076,0.0005446326343,0.001692233624
2439274.5,0.002649292103,0.0001037525858,0.0002460099891,0.006917747739,0.002833115948,0.001263431853,0.000883061405,0.0005422383737,0.001707648743
2439275.5,0.002677611233,0.0001041054611,0.0002463681262,0.007004850104,0.002850984845,0.00126883876,0.0008888496602,0.000539829521,0.001721960865
2439276.5,0.002707851425,0.0001044527414,0.0002455018615,0.007075308307,0.002869040118,0.001273840085,0.0008944122473,0.0005374044928,0.001735316911
2439277.5,0.002740219339,0.000104752543,0.0002433720965,0.00712843183,0.002896356997,0.001286668217,0.0008890170323,0.0005612000513,0.001749071879
2439278.5,0.00277157888,0.0001035688758,0.0002422532313,0.00716487224,0.002914210488,0.001302310068,0.0009066200681,0.0005587520771,0.001762087321
2439279.5,0.00280538121,0.0001039107155,0.0002420716113,0.007184980618,0.002932217716,0.001320305596,0.0009113249781,0.0005562884211,0.001775741671
2439280.5,0.002840097471,0.0001043422634,0.0002405533077,0.007189031822,0.002917719021,0.001330549695,0.0009157847582,0.0005721117387,0.00178888437
2439281.5,0.00287413803,0.0001059497523,0.0002399422235,0.007179015984,0.002977503058,0.00133564877,0.0009216898082,0.0005696104838,0.001801609131
2439282.5,0.002909253851,0.0001068012987,0.0002402000086,0.007155253933,0.002995477562,0.001341681536,0.0009254108849,0.0005670949056,0.001814027725
2439283.5,0.002942172516,0.0001114482997,0.000238996445,0.00711872384,0.003013627925,0.001307220866,0.0009413317773,0.0005905952565,0.001826185698
2439284.5,0.002976292938,0.0001125470776,0.0002363896282,0.007071347064,0.002999120444,0.001323991906,0.0009336421722,0.0005880573486,0.001838208615
2439285.5,0.003008327568,0.0001117840382,0.0002367319491,0.00701463039,0.003058909394,0.001340640146,0.0009488132432,0.0005855051768,0.001848921204
2439286.5,0.003040004606,0.0001126504234,0.0002355607932,0.006949629558,0.003076988987,0.001398851773,0.0009510351341,0.0005829355052,0.001860903902
2439287.5,0.003069704355,0.0001133450013,0.0002350213756,0.006877747501,0.003062558044,0.001405716637,0.00095481093,0.0005803496254,0.001871711804
2439288.5,0.003099160633,0.0001140170469,0.0002329414439,0.006799683335,0.003122424156,0.001366752975,0.0009562604128,0.0005777501339,0.001882691514
2439289.5,0.003126747008,0.000114863772,0.00023352444,0.006716773783,0.003140499939,0.001375214154,0.0009699754121,0.0005936842318,0.001892634837
2439290.5,0.003152536671,0.0001150818057,0.0002325080035,0.006630259828,0.003126184541,0.001387936782,0.0009833781765,0.0006168930038,0.001902871489
2439291.5,0.003176583827,0.0001149783137,0.0002319060778,0.006540430667,0.003144266279,0.001406872319,0.0009839348077,0.0006142458369,0.001912209979
2439292.5,0.003200632655,0.0001141796034,0.0002296135028,0.006448910611,0.00320410955,0.001422238214,0.0009860799926,0.0006115845555,0.00192195623
2439293.5,0.003223088656,0.0001148931888,0.000229777447,0.006355908184,0.003222282151,0.001433992188,0.0009860420737,0.0006089097415,0.001930914665
2439294.5,0.003244035078,0.0001155616709,0.0002281379334,0.006262298503,0.003207931944,0.001438593966,0.0009982881454,0.0006062180211,0.001940392155
2439295.5,0.003263576774,0.0001165204982,0.0002267703492,0.006168716442,0.003226159429,0.001444089944,0.001010236395,0.000603511564,0.001949185054
2439296.5,0.003283544492,0.0001177282075,0.0002255971606,0.006076087216,0.003286028122,0.00145635334,0.001009399165,0.0006272305624,0.00195734627
2439297.5,0.003302411688,0.0001173593986,0.0002265986782,0.005984010145,0.00327175255,0.00147471757,0.001009965865,0.00064252046,0.001964908634
2439298.5,0.00332206531,0.0001191677591,0.0002256260773,0.005892441802,0.003289913466,0.001491375274,0.00102091973,0.00063976967,0.001839595859
2439299.5,0.00334273189,0.0001189305855,0.0002246999779,0.005803768834,0.003308235252,0.001503922425,0.001031501011,0.0006370028023,0.001847347768
2439300.5,0.003362959014,0.0001193200868,0.0002237442467,0.00571675376,0.003335664804,0.001512283001,0.001041703642,0.0006342225549,0.001854632914
2439301.5,0.00338469833,0.0001207043798,0.0002226993941,0.005632225342,0.003353828883,0.001517098019,0.001051528862,0.0006314272974,0.001861502028
2439302.5,0.003408210826,0.0001210062473,0.0002215107314,0.005550303339,0.00337213116,0.001484273011,0.001037773544,0.0006548631593,0.001868010807
2439303.5,0.003433746761,0.0001225926145,0.0002201284009,0.005471427556,0.003399720535,0.001498916318,0.00104683281,0.0006520422005,0.001874177654
2439304.5,0.003459840993,0.0001239566468,0.0002204311815,0.005395758075,0.003417823111,0.001518535352,0.001055534276,0.0006492042885,0.001880033376
2439305.5,0.003486707404,0.0001247944455,0.0002185072425,0.005323716308,0.003436084829,0.001533480285,0.001063900362,0.0006646149982,0.001885656904
2439306.5,0.003516264117,0.0001246574898,0.0002181288205,0.005254732845,0.003454508668,0.001544210269,0.001071954124,0.0006617405991,0.001891030596
2439307.5,0.003545262599,0.0001249330645,0.0002173193324,0.005190589433,0.003481982404,0.001549090985,0.001079712254,0.0006588515497,0.001896235544
2439308.5,0.003577302293,0.0001248517123,0.0002160322446,0.005130577906,0.003500225264,0.001557727228,0.001087181568,0.000682019177,0.001901302908
